#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
0.006604193962330305,6.440220153069998e-05
0.006742622241778335,6.575206994796634e-05
0.006883952069645496,6.713023062143719e-05
0.007028244264308352,6.853727649569485e-05
0.007175560918936921,6.997381294082672e-05
0.00732596542821523,7.144045801210641e-05
0.007479522515621813,7.293784271622528e-05
0.007636298261282242,7.446661128207577e-05
0.007796360130405237,7.602742143830721e-05
0.007959777002314978,7.76209446956555e-05
0.008126619200091946,7.924786663604522e-05
0.008296958520834915,8.09088872069097e-05
0.008470868266557402,8.26047210225056e-05
0.008648423275731726,8.433609767077854e-05
0.008829699955494083,8.610376202755621e-05
0.009014776314524917,8.790847457618156e-05
0.00920373199661823,8.975101173469557e-05
0.009396648314954691,9.163216618957026e-05
0.009593608287093146,9.355274723665818e-05
0.009794696670695385,9.551358112869224e-05
0.01,9.75155114308901e-05
0.01020960662306048,9.955939938310898e-05
0.01042360673976401,0.000101646124270216
0.01064209244064725,0.0001037765838003413
0.01086515774652537,0.0001059516944902361
0.01109289864895223,0.0001081723920592914
0.01132541315152813,0.0001104396318321044
0.01156280131207375,0.0001127543891483729
0.01180516528568806,0.0001151176597826709
0.01205260936870841,0.0001175304603723282
0.01230524004359262,0.0001199938288536373
0.01256316602474121,0.0001225088249087181
0.0128264983052806,0.0001250765304205981
0.01309535020482668,0.0001276980499379521
0.01336983741824945,0.0001303745111498333
0.01365007806546014,0.0001331070653701749
0.01393619274224144,0.0001358968880323941
0.01422830457214352,0.0001387451791947658
0.01452653925946781,0.0001416531640556773
0.01483102514336103,0.0001446220934798736
0.01514189325304352,0.00014765324453625
0.01545927736419479,0.0001507479210460794
0.01578331405652117,0.0001539074541435648
0.0161141427725302,0.0001571332028471595
0.01645190587753661,0.0001604265546433226
0.01679674872092653,0.0001637889260831527
0.01714881969870541,0.000167221763389791
0.01750827031735723,0.0001707265430805904
0.01787525525904235,0.0001743047726003866
0.0182499324481615,0.000177957990969535
0.0186324631193156,0.000181687769444272
0.01902301188668946,0.00018549571219173
0.01942174681489025,0.0001893834569790531
0.01982883949127071,0.0001933526758760573
0.02024446509976802,0.0001974050759733226
0.02066880249629082,0.0002015424001154953
0.02110203428568597,0.0002057664276489124
0.02154434690031882,0.0002100789751859899
0.02199593068030075,0.0002144818973848217
0.02245697995539772,0.0002189770877453201
0.02292769312865649,0.0002235664794221215
0.02340827276178294,0.0002282520460538118
0.02389892566231048,0.0002330358026106927
0.0243998629725955,0.0002379198062590904
0.02491130026067786,0.0002429061572442048
0.02543345761304648,0.0002479969997914999
0.02596655972934872,0.0002531945230265231
0.02651083601908536,0.0002585009619144873
0.02706652070033241,0.0002639185982188375
0.02763385290053173,0.0002694497614803559
0.02821307675939471,0.0002750968300165857
0.02880444153396298,0.0002808622319413479
0.02940820170587061,0.0002867484462073522
0.03002461709085549,0.0002927580036682365
0.0306539529505653,0.0002988934881648087
0.03129648010670751,0.0003051575376327165
0.03195247505759213,0.0003115528452333205
0.03262222009711666,0.0003180821605092143
0.03330600343624589,0.0003247482905622823
0.0340041193270371,0.000331554101257403
0.03471686818926559,0.0003385025184512447
0.03544455673970436,0.0003455965292458174
0.03618749812411277,0.0003528391832691158
0.03694601205199302,0.0003602335939820733
0.03772042493417001,0.0003677829400126065
0.03851107002325569,0.0003754904665177472
0.0393182875570577,0.0003833594865737533
0.04014242490499318,0.0003913933825958615
0.04098383671757262,0.0003995956077870177
0.04184288507901585,0.0004079696876169159
0.04271993966306777,0.0004165192213319013
0.04361537789208006,0.0004252478834964046
0.04452958509942651,0.0004341594255664605
0.04546295469532399,0.0004432576774956454
0.04641588833612782,0.0004525465493749881
0.04738879609717651,0.0004620300331066307
0.04838209664925957,0.0004717122041123512
0.04939621743878315,0.0004815972230778343
0.05043159487171359,0.0004916893377328035
0.05148867450137497,0.0005019928846690114
0.05256791122018419,0.0005125122911948665
0.05366976945540476,0.0005232520772299187
0.05479472336900281,0.000534216857237424
0.05594325706169378,0.0005454113421980988
0.05711586478126435,0.0005568403416246204
0.05831305113526219,0.0005685087656174259
0.0595353313081437,0.0005804216269641449
0.06078323128297224,0.0005925840432819962
0.062057288067765,0.0006050012392047055
0.06335804992658255,0.0006176785486152747
0.0646860766154632,0.0006306214169243818
0.06604193962330306,0.000643835403397075
0.06742622241778336,0.000657326183526652
0.06883952069645496,0.0006710995514583873
0.07028244264308353,0.0006851614224635538
0.07175560918936921,0.0006995178354645137
0.0732596542821523,0.0007141749556126564
0.07479522515621813,0.0007291390769185169
0.07636298261282241,0.0007444166249380713
0.07796360130405237,0.0007600141595137666
0.07959777002314977,0.0007759383775719497
0.08126619200091946,0.000792196115979138
0.08296958520834916,0.0008087943544569098
0.08470868266557402,0.0008257402185567475
0.08648423275731726,0.0008430409826977181
0.08829699955494083,0.0008607040732652171
0.09014776314524918,0.0008787370717755483
0.09203731996618231,0.0008971477181043408
0.09396648314954691,0.0009159439137826908
0.09593608287093147,0.000935133725361581
0.09794696670695385,0.0009547253878445794
0.1,0.0009747273081925911
0.1020960662306048,0.0009951480689006642
0.1042360673976401,0.001015996431647959
0.1064209244064725,0.00103728134102421
0.1086515774652537,0.001059011928331688
0.1109289864895223,0.001081197515466537
0.1132541315152813,0.001103847618879383
0.1156280131207375,0.001126971953618328
0.1180516528568806,0.001150580437454418
0.1205260936870841,0.001174683195092063
0.1230524004359262,0.001199290562467037
0.1256316602474122,0.001224413091131415
0.128264983052806,0.001250061552729886
0.1309535020482668,0.001276246943567316
0.1336983741824945,0.001302980489270689
0.1365007806546014,0.001330273649545854
0.1393619274224144,0.001358138123033203
0.1422830457214352,0.001386585852261701
0.1452653925946781,0.001415629028705179
0.1483102514336103,0.001445280097942203
0.1514189325304352,0.001475551764921423
0.1545927736419478,0.001506456999334604
0.1578331405652116,0.001538009041100241
0.161141427725302,0.001570221405958638
0.1645190587753661,0.001603107891181343
0.1679674872092653,0.001636682581398263
0.1714881969870541,0.001670959854542131
0.1750827031735723,0.001705954387915765
0.1787525525904236,0.001741681164382114
0.182499324481615,0.001778155478680987
0.186324631193156,0.001815392943874339
0.1902301188668946,0.001853409497922343
0.1942174681489025,0.001892221410394357
0.1982883949127071,0.001931845289314782
0.2024446509976802,0.001972298088149582
0.2066880249629082,0.002013597112933585
0.2110203428568597,0.002055760029542442
0.2154434690031882,0.002098804871113469
0.2199593068030075,0.002142750045614261
0.2245697995539772,0.002187614343567401
0.2292769312865649,0.002233416945929045
0.2340827276178294,0.002280177432128716
0.2389892566231048,0.002327915788269741
0.243998629725955,0.002376652415496672
0.2491130026067786,0.0024264081385309
0.2543345761304648,0.002477204214377693
0.2596655972934873,0.002529062341209531
0.2651083601908536,0.002582004667427751
0.2706652070033241,0.002636053800905591
0.2763385290053172,0.002691232818418099
0.2821307675939471,0.002747565275260322
0.2880444153396298,0.002805075215058239
0.2940820170587061,0.002863787179776645
0.3002461709085549,0.002923726219926537
0.306539529505653,0.002984917904977236
0.312964801067075,0.003047388333975221
0.3195247505759213,0.003111164146375689
0.3262222009711667,0.003176272533089386
0.3330600343624588,0.003242741247748926
0.340041193270371,0.003310598618199267
0.3471686818926559,0.003379873558216229
0.3544455673970436,0.00345059557945715
0.3618749812411277,0.003522794803647811
0.3694601205199303,0.003596501975011046
0.3772042493417002,0.003671748472940051
0.3851107002325569,0.003748566324921487
0.393182875570577,0.003826988219714056
0.4014242490499318,0.003907047520784745
0.4098383671757261,0.003988778280009986
0.4184288507901585,0.004072215251644917
0.4271993966306777,0.004157393906566553
0.4361537789208006,0.004244350446794387
0.4452958509942651,0.004333121820295327
0.4546295469532399,0.004423745736076623
0.4641588833612782,0.004516260679572226
0.4738879609717651,0.004610705928328462
0.4838209664925957,0.004707121567992467
0.4939621743878316,0.004805548508611923
0.5043159487171359,0.004906028501247439
0.5148867450137498,0.005008604154906338
0.5256791122018419,0.005113318953802626
0.5366976945540476,0.005220217274946592
0.5479472336900282,0.005329344406073688
0.5594325706169377,0.005440746563914134
0.5711586478126435,0.005554470912812692
0.5831305113526218,0.005670565583701492
0.595353313081437,0.005789079693435006
0.6078323128297224,0.005910063364489404
0.62057288067765,0.00603356774503605
0.6335804992658254,0.00615964502939248
0.6468607661546321,0.006288348478858619
0.6604193962330305,0.006419732442943915
0.6742622241778335,0.00655385238099182
0.6883952069645496,0.006690764884207279
0.7028244264308353,0.006830527698095223
0.7175560918936921,0.006973199745314407
0.732596542821523,0.007118841148955224
0.7479522515621814,0.007267513256245861
0.7636298261282242,0.007419278662695872
0.7796360130405237,0.007574201236680622
0.7959777002314977,0.007732346144476487
0.8126619200091946,0.007893779875751572
0.8296958520834898,0.008058570269518506
0.8470868266557402,0.008226786540557307
0.8648423275731727,0.008398499306314089
0.8829699955494082,0.008573780614282378
0.9014776314524917,0.00875270396987482
0.9203731996618231,0.008935344364790043
0.9396648314954691,0.009121778305884232
0.9593608287093147,0.009312083844550956
0.9794696670695385,0.009506340606619368
1,0.009704629822774313
1.020960662306048,0.00990703435950735
1.042360673976403,0.01011363875060467
1.064209244064722,0.01032452922917804
1.086515774652537,0.0105397937602455
1.109289864895223,0.01075952207386932
1.132541315152813,0.0109838056988566
1.156280131207378,0.0112127379970286
1.180516528568803,0.01144641419806658
1.205260936870841,0.01168493143493921
1.230524004359262,0.01192838877991775
1.256316602474121,0.01217688728118471
1.282649830528062,0.01243053000004346
1.309535020482665,0.01268942204873191
1.336983741824945,0.01295367062884822
1.365007806546014,0.01322338507039167
1.393619274224144,0.01349867687142614
1.422830457214355,0.01377965973836981
1.452653925946778,0.01406644962691506
1.483102514336103,0.01435916478358601
1.514189325304352,0.01465792578793379
1.545927736419479,0.01496285559537791
1.57833140565212,0.01527407958069382
1.611414277253017,0.01559172558215238
1.645190587753661,0.01591592394631325
1.679674872092653,0.01624680757347485
1.714881969870541,0.01658451196378352
1.750827031735727,0.01692917526400439
1.787525525904232,0.01728093831495381
1.824993244816151,0.01763994469959607
1.86324631193156,0.01800634079180341
1.902301188668946,0.01838027580578105
1.942174681489028,0.01876190184615523
1.982883949127067,0.01915137395872368
2.024446509976802,0.01954885018186714
2.066880249629082,0.01995449159861884
2.110203428568596,0.02036846238938972
2.154434690031886,0.02079092988534481
2.19959306803007,0.02122206462242682
2.245697995539772,0.02166204039602204
2.292769312865649,0.02211103431626027
2.340827276178294,0.02256922686394447
2.389892566231053,0.02303680194710078
2.439986297259545,0.02351394695813958
2.491130026067786,0.02400085283161824
2.543345761304648,0.02449771410259416
2.596655972934872,0.02500472896555628
2.651083601908542,0.02552209933392102
2.706652070033236,0.02605003090007851
2.763385290053167,0.02658873319597321
2.821307675939471,0.02713841965419983
2.880444153396298,0.02769930766959927
2.940820170587067,0.02827161866133077
3.002461709085543,0.02885557813539985
3.065395295056524,0.02945141574761934
3.12964801067075,0.03005936536697607
3.195247505759214,0.03067966513937859
3.262222009711673,0.03131255755175455
3.330600343624582,0.03195828949646973
3.400411932703703,0.03261711233603226
3.47168681892656,0.03328928196804992
3.544455673970436,0.03397505889040131
3.618749812411284,0.03467470826658225
3.694601205199295,0.03538849999118454
3.772042493416994,0.03611670875546336
3.851107002325569,0.03685961411294414
3.93182875570577,0.03761750054502178
4.014242490499326,0.03839065752649584
4.098383671757253,0.03917937959098927
4.184288507901576,0.03998396639618962
4.271993966306777,0.04080472278884939
4.361537789208006,0.04164195886948396
4.45295850994266,0.04249599005669424
4.54629546953239,0.04336713715104257
4.641588833612772,0.04425572639840758
4.738879609717651,0.04516208955273326
4.838209664925957,0.04608656393809263
4.939621743878326,0.04702949250997479
5.043159487171349,0.04799122391570321
5.148867450137487,0.04897211255388867
5.256791122018419,0.04997251863281227
5.366976945540476,0.05099280822763574
5.479472336900293,0.05203335333632453
5.594325706169389,0.05309453193416647
5.711586478126423,0.05417672802676576
5.831305113526219,0.05528033170138325
5.95353313081437,0.0564057391764885
6.078323128297236,0.05755335284938712
6.205728806776513,0.05872358134177502
6.335804992658241,0.05991683954306903
6.46860766154632,0.06113354865135801
6.604193962330306,0.06237413621180332
6.742622241778349,0.06363903615232513
6.883952069645511,0.06492868881638958
7.028244264308339,0.06624354099271323
7.175560918936921,0.06758404594169232
7.32596542821523,0.06895066341835243
7.479522515621829,0.07034385969161305
7.636298261282257,0.07176410755964779
7.796360130405221,0.07321188636111553
7.959777002314977,0.07468768198202902
8.126619200091946,0.07619198685801509
8.296958520834915,0.07772529997172017
8.470868266557419,0.07928812684509645
8.648423275731709,0.08088097952629802
8.829699955494084,0.08250437657091225
9.014776314524918,0.08415884301722909
9.203731996618231,0.08584491035525699
9.39664831495471,0.08756311648917037
9.593608287093128,0.08931400569287185
9.794696670695386,0.09109812855833821
10,0.09291604193640646
