#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
9.593608287093148e-07,3.887371584632149e-07
9.794696670695385e-07,3.96885345144149e-07
1e-06,4.052043230950986e-07
1.020960662306047e-06,4.136976723412289e-07
1.042360673976401e-06,4.22369047736737e-07
1.064209244064725e-06,4.31222180852231e-07
1.086515774652537e-06,4.402608813069975e-07
1.109289864895223e-06,4.494890388784256e-07
1.132541315152813e-06,4.589106247232522e-07
1.156280131207375e-06,4.685296930428962e-07
1.180516528568805e-06,4.783503834149272e-07
1.205260936870841e-06,4.883769217922662e-07
1.230524004359262e-06,4.986136230566984e-07
1.256316602474121e-06,5.090648921290963e-07
1.28264983052806e-06,5.19735226633955e-07
1.309535020482668e-06,5.30629218342682e-07
1.336983741824945e-06,5.417515551719987e-07
1.365007806546014e-06,5.531070234043867e-07
1.393619274224143e-06,5.647005096864888e-07
1.422830457214352e-06,5.765370029164885e-07
1.452653925946781e-06,5.886215967976227e-07
1.483102514336103e-06,6.009594916145389e-07
1.514189325304352e-06,6.135559967868076e-07
1.545927736419479e-06,6.26416532756302e-07
1.57833140565212e-06,6.395466339847999e-07
1.61141427725302e-06,6.529519506193182e-07
1.645190587753661e-06,6.666382513786928e-07
1.679674872092653e-06,6.806114258850471e-07
1.714881969870541e-06,6.948774872173047e-07
1.750827031735727e-06,7.094425743536803e-07
1.787525525904235e-06,7.24312955280304e-07
1.82499324481615e-06,7.394950288786006e-07
1.86324631193156e-06,7.549953285890254e-07
1.902301188668946e-06,7.708205246315103e-07
1.942174681489028e-06,7.869774270030661e-07
1.982883949127071e-06,8.034729884753844e-07
2.024446509976802e-06,8.203143075924402e-07
2.066880249629082e-06,8.375086315570712e-07
2.110203428568597e-06,8.550633596726698e-07
2.154434690031886e-06,8.7298604611874e-07
2.199593068030075e-06,8.912844037256562e-07
2.245697995539772e-06,9.099663066391983e-07
2.292769312865649e-06,9.290397942063322e-07
2.340827276178294e-06,9.485130743058789e-07
2.389892566231052e-06,9.683945270122507e-07
2.43998629725955e-06,9.886927075930529e-07
2.491130026067786e-06,1.009416351060999e-06
2.543345761304648e-06,1.030574375504578e-06
2.596655972934872e-06,1.052175885529749e-06
2.651083601908542e-06,1.074230177144919e-06
2.706652070033241e-06,1.096746740758547e-06
2.763385290053167e-06,1.119735265953103e-06
2.821307675939471e-06,1.143205645370848e-06
2.880444153396298e-06,1.167167978821659e-06
2.940820170587067e-06,1.191632578168011e-06
3.002461709085549e-06,1.216609970988713e-06
3.065395295056524e-06,1.242110905907978e-06
3.129648010670751e-06,1.268146356703248e-06
3.195247505759214e-06,1.294727526968131e-06
3.262222009711673e-06,1.321865855552495e-06
3.330600343624589e-06,1.349573020670292e-06
3.400411932703702e-06,1.377860945450671e-06
3.47168681892656e-06,1.406741803156031e-06
3.544455673970436e-06,1.436228021844954e-06
3.618749812411284e-06,1.466332290367411e-06
3.694601205199302e-06,1.497067563360766e-06
3.772042493416993e-06,1.528447067022931e-06
3.851107002325569e-06,1.560484304774512e-06
3.93182875570577e-06,1.593193063254006e-06
4.014242490499326e-06,1.626587417868919e-06
4.098383671757261e-06,1.660681739235059e-06
4.184288507901576e-06,1.695490698838675e-06
4.271993966306777e-06,1.73102927603086e-06
4.361537789208005e-06,1.767312764022755e-06
4.45295850994266e-06,1.804356776657912e-06
4.5462954695324e-06,1.842177254962607e-06
4.641588833612773e-06,1.880790473918204e-06
4.738879609717651e-06,1.920213050121689e-06
4.838209664925957e-06,1.960461948002923e-06
4.939621743878326e-06,2.001554487707224e-06
5.043159487171359e-06,2.043508352533863e-06
5.148867450137487e-06,2.086341596374552e-06
5.25679112201842e-06,2.130072651373993e-06
5.366976945540476e-06,2.174720336367564e-06
5.479472336900293e-06,2.220303864430839e-06
5.594325706169378e-06,2.266842851095241e-06
5.711586478126423e-06,2.31435732367391e-06
5.831305113526219e-06,2.362867728700202e-06
5.95353313081437e-06,2.412394941475604e-06
6.078323128297237e-06,2.46296027495152e-06
6.205728806776501e-06,2.514585488611054e-06
6.335804992658241e-06,2.567292798238974e-06
6.468607661546321e-06,2.621104885025538e-06
6.604193962330305e-06,2.676044905891573e-06
6.742622241778349e-06,2.732136502925364e-06
6.883952069645496e-06,2.789403813596714e-06
7.028244264308338e-06,2.847871481748143e-06
7.175560918936921e-06,2.907564667364859e-06
7.32596542821523e-06,2.968509058010049e-06
7.479522515621829e-06,3.030730879705068e-06
7.636298261282242e-06,3.094256907920645e-06
7.796360130405221e-06,3.159114479567293e-06
7.959777002314978e-06,3.225331504652651e-06
8.126619200091945e-06,3.292936477827801e-06
8.296958520834915e-06,3.36195849126586e-06
8.470868266557402e-06,3.432427246985448e-06
8.648423275731709e-06,3.504373069285194e-06
8.829699955494083e-06,3.577826918399474e-06
9.014776314524917e-06,3.652820403265977e-06
9.20373199661823e-06,3.729385795403495e-06
9.396648314954691e-06,3.807556042900728e-06
9.593608287093147e-06,3.887364784183056e-06
9.794696670695386e-06,3.968846363000544e-06
1e-05,4.052035842749824e-06
1.020960662306048e-05,4.136969022017212e-06
1.042360673976401e-05,4.223682449566724e-06
1.064209244064725e-05,4.312213440216262e-06
1.086515774652537e-05,4.402600090935849e-06
1.109289864895223e-05,4.494881297389952e-06
1.132541315152813e-05,4.589096770146739e-06
1.156280131207375e-05,4.685287052441645e-06
1.180516528568806e-05,4.783493537274808e-06
1.205260936870841e-05,4.883758485174639e-06
1.230524004359262e-05,4.986125042294454e-06
1.256316602474121e-05,5.090637259508313e-06
1.28264983052806e-05,5.197340110729698e-06
1.309535020482668e-05,5.306279512673484e-06
1.336983741824945e-05,5.417502344395864e-06
1.365007806546014e-05,5.531056467500406e-06
1.393619274224143e-05,5.64699074701025e-06
1.422830457214352e-05,5.76535507190723e-06
1.452653925946781e-05,5.88620037700327e-06
1.483102514336103e-05,6.009578664589732e-06
1.514189325304352e-05,6.135543027196988e-06
1.545927736419479e-05,6.264147669798881e-06
1.578331405652116e-05,6.395447933904563e-06
1.61141427725302e-05,6.529500320651138e-06
1.645190587753661e-05,6.666362515783675e-06
1.679674872092653e-05,6.80609341374705e-06
1.714881969870541e-05,6.948753143776187e-06
1.750827031735727e-05,7.094403095209145e-06
1.787525525904236e-05,7.243105944132466e-06
1.82499324481615e-05,7.394925680581643e-06
1.86324631193156e-05,7.549927635408515e-06
1.902301188668946e-05,7.708178509147068e-06
1.942174681489028e-05,7.869746400102073e-06
1.982883949127071e-05,8.03470083410307e-06
2.024446509976802e-05,8.203112794258338e-06
2.066880249629082e-05,8.375054751375011e-06
2.110203428568597e-05,8.550600695267363e-06
2.154434690031887e-05,8.729826166731236e-06
2.199593068030075e-05,8.912808289518459e-06
2.245697995539772e-05,9.099625804309674e-06
2.292769312865649e-05,9.290359101910006e-06
2.340827276178294e-05,9.485090258221085e-06
2.389892566231053e-05,9.683903069435118e-06
2.43998629725955e-05,9.886883088006115e-06
2.491130026067786e-05,1.009411765973134e-05
2.543345761304648e-05,1.030569596105479e-05
2.596655972934872e-05,1.052170903748095e-05
2.651083601908542e-05,1.074224984287664e-05
2.706652070033241e-05,1.096741327955009e-05
2.763385290053167e-05,1.119729623866306e-05
2.821307675939471e-05,1.143199764230829e-05
2.880444153396298e-05,1.167161848592002e-05
2.940820170587067e-05,1.191626188190575e-05
3.002461709085549e-05,1.216603310383313e-05
3.065395295056524e-05,1.2421039631616e-05
3.12964801067075e-05,1.268139119792178e-05
3.195247505759214e-05,1.294719983568893e-05
3.262222009711673e-05,1.321857992564457e-05
3.330600343624589e-05,1.349564824593141e-05
3.400411932703703e-05,1.377852402262292e-05
3.471686818926559e-05,1.406732898034946e-05
3.544455673970435e-05,1.436218739525597e-05
3.618749812411284e-05,1.466322614807058e-05
3.694601205199302e-05,1.497057477906072e-05
3.772042493416993e-05,1.528436554343315e-05
3.851107002325569e-05,1.560473346851055e-05
3.93182875570577e-05,1.593181641157404e-05
4.014242490499326e-05,1.626575511937123e-05
4.098383671757261e-05,1.66066932886233e-05
4.184288507901576e-05,1.695477762775344e-05
4.271993966306776e-05,1.731015792016954e-05
4.361537789208006e-05,1.767298708865717e-05
4.45295850994266e-05,1.804342126099368e-05
4.5462954695324e-05,1.842161983722779e-05
4.641588833612772e-05,1.880774555862441e-05
4.738879609717651e-05,1.920196457716461e-05
4.838209664925957e-05,1.960444652693294e-05
4.939621743878326e-05,2.001536459794728e-05
5.043159487171359e-05,2.043489560954459e-05
5.148867450137487e-05,2.086322008754138e-05
5.256791122018419e-05,2.130052234095015e-05
5.366976945540476e-05,2.174699054191542e-05
5.479472336900293e-05,2.220281680642699e-05
5.594325706169377e-05,2.266819727692049e-05
5.711586478126424e-05,2.314333220698739e-05
5.831305113526218e-05,2.362842604686222e-05
5.95353313081437e-05,2.412368753212935e-05
6.078323128297237e-05,2.462932977320698e-05
6.2057288067765e-05,2.514557034660747e-05
6.335804992658241e-05,2.567263138952836e-05
6.468607661546321e-05,2.62107396943323e-05
6.604193962330305e-05,2.676012680680184e-05
6.742622241778349e-05,2.732102912572643e-05
6.883952069645496e-05,2.789368800404368e-05
7.028244264308338e-05,2.847834985353348e-05
7.175560918936922e-05,2.907526624984502e-05
7.32596542821523e-05,2.968469404163177e-05
7.479522515621829e-05,3.030689546035248e-05
7.636298261282242e-05,3.094213823351399e-05
7.79636013040522e-05,3.159069569957929e-05
7.959777002314978e-05,3.225284692576214e-05
8.126619200091945e-05,3.29288768278202e-05
8.296958520834916e-05,3.361907629284566e-05
8.470868266557403e-05,3.432374230438739e-05
8.648423275731709e-05,3.504317806979351e-05
8.829699955494083e-05,3.577769315143975e-05
9.014776314524917e-05,3.652760359906804e-05
9.203731996618231e-05,3.72932320861219e-05
9.39664831495469e-05,3.807490804863534e-05
9.593608287093147e-05,3.887296782656424e-05
9.794696670695385e-05,3.968775480900355e-05
0.0001,4.051961958118078e-05
0.0001020960662306048,4.136892007611248e-05
0.0001042360673976401,4.223602172770402e-05
0.0001064209244064725,4.312129762840122e-05
0.0001086515774652537,4.402512868983965e-05
0.0001109289864895223,4.494790380615843e-05
0.0001132541315152813,4.589002002153286e-05
0.0001156280131207375,4.685188270092677e-05
0.0001180516528568806,4.783390570473056e-05
0.0001205260936870841,4.883651156606383e-05
0.0001230524004359262,4.986013167329606e-05
0.0001256316602474122,5.090520645478769e-05
0.000128264983052806,5.197218556918237e-05
0.0001309535020482668,5.306152809780862e-05
0.0001336983741824945,5.417370274307665e-05
0.0001365007806546014,5.530918802931772e-05
0.0001393619274224143,5.646847250895259e-05
0.0001422830457214352,5.765205497254566e-05
0.0001452653925946781,5.886044466307805e-05
0.0001483102514336103,6.009416149543867e-05
0.0001514189325304352,6.135373627935703e-05
0.0001545927736419478,6.263971094810916e-05
0.0001578331405652116,6.39526387913314e-05
0.000161141427725302,6.529308469338524e-05
0.0001645190587753661,6.666162537549702e-05
0.0001679674872092653,6.805884964433684e-05
0.0001714881969870541,6.948535864503835e-05
0.0001750827031735723,7.094176611965874e-05
0.0001787525525904235,7.242869867118973e-05
0.0001824993244816151,7.394679603267562e-05
0.000186324631193156,7.549671134243763e-05
0.0001902301188668946,7.707911142529333e-05
0.0001942174681489025,7.869467707832811e-05
0.0001982883949127071,8.034410336454911e-05
0.0002024446509976802,8.202809991131321e-05
0.0002066880249629082,8.374739121508323e-05
0.0002110203428568597,8.550271695340061e-05
0.0002154434690031882,8.729483230285329e-05
0.0002199593068030075,8.912450826326079e-05
0.0002245697995539772,9.099253198963098e-05
0.0002292769312865649,9.289970713022289e-05
0.0002340827276178294,9.484685417204819e-05
0.0002389892566231048,9.683481079370004e-05
0.000243998629725955,9.88644322252874e-05
0.0002491130026067791,0.0001009365916161409
0.0002543345761304648,0.0001030521804100681
0.0002596655972934873,0.0001052121087282698
0.0002651083601908536,0.0001074173057611372
0.0002706652070033241,0.0001096687201669333
0.0002763385290053172,0.0001119673204798
0.0002821307675939471,0.0001143140955262023
0.0002880444153396298,0.0001167100548495892
0.000294082017058706,0.0001191562291441572
0.0003002461709085549,0.000121653670698052
0.000306539529505653,0.0001242034538456727
0.000312964801067075,0.0001268066754286368
0.0003195247505759214,0.000129464455267958
0.0003262222009711667,0.0001321779366445508
0.0003330600343624589,0.0001349482867909479
0.000340041193270371,0.0001377766973923444
0.000347168681892656,0.0001406643850988543
0.0003544455673970436,0.0001436125920484255
0.0003618749812411277,0.0001466225863997472
0.0003694601205199302,0.0001496956628780355
0.0003772042493417001,0.0001528331433303665
0.0003851107002325569,0.0001560363772939999
0.000393182875570577,0.0001593067425759154
0.0004014242490499318,0.0001626456458444503
0.0004098383671757261,0.0001660545232337052
0.0004184288507901585,0.0001695348409606057
0.0004271993966306776,0.0001730880959538439
0.0004361537789208006,0.0001767158164974747
0.0004452958509942651,0.0001804195628870575
0.0004546295469532399,0.0001842009280993429
0.0004641588833612782,0.0001880615384768358
0.0004738879609717651,0.0001920030544257934
0.0004838209664925957,0.0001960271711290984
0.0004939621743878316,0.0002001356192742332
0.0005043159487171359,0.0002043301657963514
0.0005148867450137498,0.0002086126146367828
0.0005256791122018419,0.0002129848075173024
0.0005366976945540476,0.0002174486247309426
0.0005479472336900282,0.0002220059859489032
0.0005594325706169377,0.0002266588510445589
0.0005711586478126435,0.0002314092209346752
0.0005831305113526219,0.0002362591384381663
0.000595353313081437,0.0002412106891526156
0.0006078323128297224,0.000246266002349449
0.0006205728806776501,0.0002514272518873151
0.0006335804992658254,0.0002566966571452278
0.0006468607661546321,0.0002620764839743606
0.0006604193962330305,0.0002675690456702684
0.0006742622241778335,0.0002731767039656496
0.0006883952069645496,0.0002789018700427581
0.0007028244264308353,0.0002847470055681312
0.0007175560918936921,0.0002907146237481895
0.000732596542821523,0.0002968072904072638
0.0007479522515621828,0.0003030276250878261
0.0007636298261282241,0.0003093783021734797
0.0007796360130405237,0.0003158620520363753
0.0007959777002314978,0.0003224816622072746
0.0008126619200091946,0.0003292399785705946
0.0008296958520834915,0.0003361399065848758
0.0008470868266557402,0.0003431844125277861
0.0008648423275731727,0.0003503765247673263
0.0008829699955494083,0.0003577193350602359
0.0009014776314524918,0.0003652159998768223
0.000920373199661823,0.0003728697417528792
0.000939664831495469,0.0003806838506712484
0.0009593608287093146,0.0003886616854710256
0.0009794696670695387,0.0003968066752859656
0.001,0.0004051223210139732
0.001020960662306047,0.0004136121968163486
0.001042360673976401,0.0004222799516483411
0.001064209244064725,0.0004311293108216763
0.001086515774652537,0.000440164077599503
0.001109289864895223,0.0004493881348250905
0.001132541315152813,0.00045880544658361
0.001156280131207375,0.0004684200598988886
0.001180516528568806,0.0004782361064659124
0.001205260936870841,0.0004882578044181907
0.001230524004359262,0.0004984894601330891
0.001256316602474122,0.0005089354700743565
0.00128264983052806,0.0005196003226723978
0.001309535020482668,0.0005304886002444054
0.001336983741824945,0.0005416049809539025
0.001365007806546014,0.0005529542408116983
0.001393619274224143,0.0005645412557169216
0.001422830457214352,0.000576371003542353
0.001452653925946781,0.0005884485662620564
0.001483102514336103,0.0006007791321228639
0.001514189325304352,0.0006133679978618245
0.001545927736419478,0.0006262205709688384
0.001578331405652117,0.0006393423719973645
0.00161141427725302,0.0006527390369217567
0.001645190587753661,0.0006664163195444495
0.001679674872092653,0.0006803800939526594
0.001714881969870541,0.0006946363570261571
0.001750827031735723,0.0007091912309972193
0.001787525525904235,0.0007240509660630945
0.00182499324481615,0.0007392219430532032
0.00186324631193156,0.0007547106761514044
0.001902301188668946,0.0007705238156742178
0.001942174681489024,0.0007866681509074436
0.001982883949127072,0.000803150613000736
0.002024446509976802,0.0008199782779224618
0.002066880249629082,0.0008371583694756213
0.002110203428568597,0.0008546982623759414
0.002154434690031882,0.0008726054853941401
0.002199593068030075,0.0008908877245628055
0.002245697995539772,0.0009095528264491115
0.002292769312865649,0.0009286088014964777
0.002340827276178294,0.0009480638274335096
0.002389892566231048,0.0009679262527548804
0.00243998629725955,0.0009882046002733791
0.002491130026067791,0.001008907570744677
0.002543345761304648,0.001030044046568257
0.002596655972934872,0.001051623095563503
0.002651083601908536,0.001073653974824063
0.002706652070033241,0.001096146134651588
0.002763385290053173,0.001119109222570525
0.002821307675939471,0.001142553087425946
0.002880444153396298,0.00116648778356454
0.002940820170587061,0.001190923575103198
0.003002461709085549,0.001215870940284414
0.00306539529505653,0.001241340575921512
0.00312964801067075,0.001267343401935017
0.003195247505759214,0.001293890565982503
0.003262222009711667,0.001320993448183372
0.003330600343624588,0.001348663665940886
0.00340041193270371,0.001376913078862452
0.003471686818926559,0.001405753793781495
0.003544455673970436,0.001435198169881802
0.003618749812411277,0.001465258823927229
0.003694601205199302,0.00149594863559821
0.003772042493417001,0.001527280752937732
0.003851107002325569,0.001559268597908003
0.003931828755705771,0.001591925872062139
0.004014242490499318,0.001625266562329863
0.004098383671757262,0.001659304946923568
0.004184288507901585,0.001694055601362487
0.004271993966306777,0.001729533404622119
0.004361537789208006,0.001765753545406978
0.004452958509942651,0.001802731528552814
0.0045462954695324,0.00184048318155805
0.004641588833612782,0.001879024661248785
0.004738879609717651,0.00191837246057891
0.004838209664925958,0.001958543415568892
0.004939621743878316,0.001999554712384888
0.005043159487171359,0.0020414238945623
0.005148867450137497,0.002084168870374881
0.005256791122018419,0.002127807920354163
0.005366976945540477,0.002172359704960547
0.005479472336900281,0.002217843272409925
0.005594325706169377,0.002264278066658187
0.005711586478126435,0.002311683935547815
0.005831305113526219,0.002360081139117676
0.00595353313081437,0.002409490358082245
0.006078323128297224,0.002459932702479906
0.0062057288067765,0.002511429720496672
0.006335804992658254,0.002564003407466986
0.006468607661546321,0.002617676215055376
0.006604193962330305,0.002672471060622628
0.006742622241778335,0.002728411336780034
0.006883952069645496,0.002785520921134932
0.007028244264308352,0.002843824186231636
0.007175560918936921,0.00290334600969111
0.00732596542821523,0.002964111784553247
0.007479522515621813,0.003026147429825765
0.007636298261282242,0.003089479401243267
0.007796360130405237,0.003154134702241129
0.007959777002314978,0.003220140895146995
0.008126619200091946,0.003287526112595418
