#Pareto aproximation (linear regression) vs Original set
#ParetoLr(x), ParetoLr(CDF) 
8.470868266557402e-06,-0.1067010073707044
8.648423275731709e-06,-0.1071545956514297
8.829699955494083e-06,-0.1076083698381287
9.014776314524917e-06,-0.1080623300069963
9.20373199661823e-06,-0.1085164762342583
9.396648314954691e-06,-0.1089708085961718
9.593608287093147e-06,-0.1094253271690253
9.794696670695386e-06,-0.1098800320291387
1e-05,-0.1103349232528628
1.020960662306048e-05,-0.1107900009165796
1.042360673976401e-05,-0.1112452650967033
1.064209244064725e-05,-0.1117007158696786
1.086515774652537e-05,-0.1121563533119814
1.109289864895223e-05,-0.1126121775001196
1.132541315152813e-05,-0.1130681885106322
1.156280131207375e-05,-0.1135243864200894
1.180516528568806e-05,-0.1139807713050929
1.205260936870841e-05,-0.1144373432422756
1.230524004359262e-05,-0.1148941023083021
1.256316602474121e-05,-0.1153510485798686
1.28264983052806e-05,-0.115808182133702
1.309535020482668e-05,-0.1162655030465616
1.336983741824945e-05,-0.1167230113952373
1.365007806546014e-05,-0.1171807072565509
1.393619274224143e-05,-0.1176385907073558
1.422830457214352e-05,-0.1180966618245363
1.452653925946781e-05,-0.1185549206850092
1.483102514336103e-05,-0.1190133673657217
1.514189325304352e-05,-0.1194720019436535
1.545927736419479e-05,-0.1199308244958153
1.578331405652116e-05,-0.1203898350992492
1.61141427725302e-05,-0.1208490338310297
1.645190587753661e-05,-0.1213084207682622
1.679674872092653e-05,-0.1217679959880837
1.714881969870541e-05,-0.1222277595676633
1.750827031735727e-05,-0.1226877115842011
1.787525525904236e-05,-0.1231478521149292
1.82499324481615e-05,-0.1236081812371113
1.86324631193156e-05,-0.1240686990280431
1.902301188668946e-05,-0.1245294055650514
1.942174681489028e-05,-0.1249903009254949
1.982883949127071e-05,-0.1254513851867642
2.024446509976802e-05,-0.1259126584262813
2.066880249629082e-05,-0.1263741207215003
2.110203428568597e-05,-0.1268357721499069
2.154434690031887e-05,-0.1272976127890182
2.199593068030075e-05,-0.1277596427163836
2.245697995539772e-05,-0.1282218620095841
2.292769312865649e-05,-0.1286842707462323
2.340827276178294e-05,-0.129146869003973
2.389892566231053e-05,-0.1296096568604825
2.43998629725955e-05,-0.1300726343934688
2.491130026067786e-05,-0.1305358016806724
2.543345761304648e-05,-0.1309991587998649
2.596655972934872e-05,-0.1314627058288504
2.651083601908542e-05,-0.1319264428454643
2.706652070033241e-05,-0.1323903699275744
2.763385290053167e-05,-0.1328544871530801
2.821307675939471e-05,-0.1333187945999132
2.880444153396298e-05,-0.1337832923460367
2.940820170587067e-05,-0.1342479804694461
3.002461709085549e-05,-0.1347128590481685
3.065395295056524e-05,-0.1351779281602636
3.12964801067075e-05,-0.1356431878838225
3.195247505759214e-05,-0.1361086382969685
3.262222009711673e-05,-0.1365742794778566
3.330600343624589e-05,-0.1370401115046747
3.400411932703703e-05,-0.1375061344556416
3.471686818926559e-05,-0.1379723484090094
3.544455673970435e-05,-0.1384387534430611
3.618749812411284e-05,-0.1389053496361126
3.694601205199302e-05,-0.1393721370665113
3.772042493416993e-05,-0.1398391158126373
3.851107002325569e-05,-0.1403062859529025
3.93182875570577e-05,-0.1407736475657508
4.014242490499326e-05,-0.1412412007296586
4.098383671757261e-05,-0.1417089455231342
4.184288507901576e-05,-0.1421768820247182
4.271993966306776e-05,-0.1426450103129835
4.361537789208006e-05,-0.1431133304665348
4.45295850994266e-05,-0.1435818425640094
4.5462954695324e-05,-0.1440505466840769
4.641588833612772e-05,-0.1445194429054384
4.738879609717651e-05,-0.1449885313068284
4.838209664925957e-05,-0.1454578119670129
4.939621743878326e-05,-0.1459272849647903
5.043159487171359e-05,-0.1463969503789913
5.148867450137487e-05,-0.146866808288479
5.256791122018419e-05,-0.1473368587721489
5.366976945540476e-05,-0.1478071019089287
5.479472336900293e-05,-0.1482775377777783
5.594325706169377e-05,-0.1487481664576902
5.711586478126424e-05,-0.1492189880276893
5.831305113526218e-05,-0.1496900025668328
5.95353313081437e-05,-0.1501612101542105
6.078323128297237e-05,-0.150632610868944
6.2057288067765e-05,-0.1511042047901878
6.335804992658241e-05,-0.1515759919971291
6.468607661546321e-05,-0.1520479725689869
6.604193962330305e-05,-0.1525201465850134
6.742622241778349e-05,-0.1529925141244926
6.883952069645496e-05,-0.1534650752667412
7.028244264308338e-05,-0.1539378300911087
7.175560918936922e-05,-0.1544107786769771
7.32596542821523e-05,-0.1548839211037605
7.479522515621829e-05,-0.1553572574509057
7.636298261282242e-05,-0.1558307877978922
7.79636013040522e-05,-0.1563045122242324
7.959777002314978e-05,-0.1567784308094704
8.126619200091945e-05,-0.157252543633184
8.296958520834916e-05,-0.1577268507749825
8.470868266557403e-05,-0.1582013523145087
8.648423275731709e-05,-0.1586760483314376
8.829699955494083e-05,-0.159150938905477
9.014776314524917e-05,-0.1596260241163674
9.203731996618231e-05,-0.1601013040438819
9.39664831495469e-05,-0.1605767787678261
9.593608287093147e-05,-0.1610524483680389
9.794696670695385e-05,-0.1615283129243912
0.0001,-0.1620043725167872
0.0001020960662306048,-0.1624806272251638
0.0001042360673976401,-0.1629570771294899
0.0001064209244064725,-0.1634337223097684
0.0001086515774652537,-0.163910562846034
0.0001109289864895223,-0.1643875988183547
0.0001132541315152813,-0.1648648303068312
0.0001156280131207375,-0.165342257391597
0.0001180516528568806,-0.1658198801528183
0.0001205260936870841,-0.1662976986706945
0.0001230524004359262,-0.1667757130254575
0.0001256316602474122,-0.1672539232973724
0.000128264983052806,-0.1677323295667372
0.0001309535020482668,-0.1682109319138825
0.0001336983741824945,-0.1686897304191717
0.0001365007806546014,-0.1691687251630021
0.0001393619274224143,-0.1696479162258027
0.0001422830457214352,-0.1701273036880362
0.0001452653925946781,-0.1706068876301985
0.0001483102514336103,-0.1710866681328176
0.0001514189325304352,-0.1715666452764553
0.0001545927736419478,-0.1720468191417059
0.0001578331405652116,-0.1725271898091973
0.000161141427725302,-0.1730077573595901
0.0001645190587753661,-0.1734885218735778
0.0001679674872092653,-0.173969483431887
0.0001714881969870541,-0.1744506421152781
0.0001750827031735723,-0.1749319980045434
0.0001787525525904235,-0.1754135511805093
0.0001824993244816151,-0.175895301724035
0.000186324631193156,-0.1763772497160128
0.0001902301188668946,-0.176859395237368
0.0001942174681489025,-0.1773417383690592
0.0001982883949127071,-0.1778242791920788
0.0002024446509976802,-0.1783070177874511
0.0002066880249629082,-0.1787899542362346
0.0002110203428568597,-0.1792730886195208
0.0002154434690031882,-0.1797564210184344
0.0002199593068030075,-0.1802399515141333
0.0002245697995539772,-0.1807236801878087
0.0002292769312865649,-0.1812076071206852
0.0002340827276178294,-0.1816917323940201
0.0002389892566231048,-0.182176056089105
0.000243998629725955,-0.1826605782872641
0.0002491130026067791,-0.1831452990698552
0.0002543345761304648,-0.183630218518269
0.0002596655972934873,-0.1841153367139303
0.0002651083601908536,-0.1846006537382969
0.0002706652070033241,-0.1850861696728598
0.0002763385290053172,-0.1855718845991436
0.0002821307675939471,-0.1860577985987064
0.0002880444153396298,-0.1865439117531396
0.000294082017058706,-0.1870302241440678
0.0003002461709085549,-0.1875167358531495
0.000306539529505653,-0.1880034469620768
0.000312964801067075,-0.1884903575525745
0.0003195247505759214,-0.1889774677064016
0.0003262222009711667,-0.1894647775053502
0.0003330600343624589,-0.1899522870312464
0.000340041193270371,-0.1904399963659491
0.000347168681892656,-0.1909279055913515
0.0003544455673970436,-0.19141601478938
0.0003618749812411277,-0.1919043240419946
0.0003694601205199302,-0.1923928334311888
0.0003772042493417001,-0.1928815430389901
0.0003851107002325569,-0.1933704529474589
0.000393182875570577,-0.1938595632386899
0.0004014242490499318,-0.1943488739948114
0.0004098383671757261,-0.1948383852979849
0.0004184288507901585,-0.1953280972304061
0.0004271993966306776,-0.1958180098743041
0.0004361537789208006,-0.1963081233119415
0.0004452958509942651,-0.1967984376256151
0.0004546295469532399,-0.1972889528976551
0.0004641588833612782,-0.1977796692104254
0.0004738879609717651,-0.1982705866463241
0.0004838209664925957,-0.1987617052877826
0.0004939621743878316,-0.1992530252172664
0.0005043159487171359,-0.1997445465172742
0.0005148867450137498,-0.2002362692703394
0.0005256791122018419,-0.2007281935590288
0.0005366976945540476,-0.2012203194659428
0.0005479472336900282,-0.2017126470737158
0.0005594325706169377,-0.2022051764650163
0.0005711586478126435,-0.2026979077225468
