#Empirical CDF function
#INTER_ARRIVAL_DATASET(x), INTER_ARRIVAL_CDF(y)
0.060599,0.7234726688102887
0.061097,0.72668810289389
0.061592,0.7299035369774912
0.06212,0.7331189710610925
0.062127,0.7363344051446937
0.06259000000000001,0.739549839228295
0.06311799999999999,0.7427652733118962
0.0636,0.7459807073954975
0.063613,0.7491961414790987
0.066103,0.7524115755627
0.066589,0.7556270096463013
0.066626,0.7588424437299025
0.067062,0.7620578778135038
0.068088,0.765273311897105
0.071633,0.7684887459807063
0.074126,0.7717041800643075
0.07510699999999999,0.7749196141479088
0.075125,0.77813504823151
0.07513599999999999,0.7813504823151113
0.07560500000000001,0.7845659163987125
0.075629,0.7877813504823138
0.07613,0.790996784565915
0.076611,0.7942122186495163
0.07664,0.7974276527331176
0.07664899999999999,0.8006430868167188
0.076969,0.8038585209003201
0.078115,0.8070739549839213
0.078135,0.8102893890675226
0.078634,0.8135048231511238
0.079127,0.8167202572347251
0.07963199999999999,0.8199356913183263
0.079634,0.8231511254019276
0.07965999999999999,0.8263665594855288
0.081624,0.8295819935691301
0.08212,0.8327974276527313
0.083106,0.8360128617363326
0.085621,0.8392282958199339
0.08766,0.8424437299035351
0.08812200000000001,0.8456591639871364
0.08962100000000001,0.8488745980707376
0.09215,0.8520900321543389
0.09216299999999999,0.8553054662379401
0.09265,0.8585209003215414
0.093155,0.8617363344051426
0.094564,0.8649517684887439
0.095139,0.8681672025723451
0.09765500000000001,0.8713826366559464
0.098639,0.8745980707395477
0.099676,0.8778135048231489
0.100147,0.8810289389067502
0.100612,0.8842443729903514
0.103168,0.8874598070739527
0.105164,0.8906752411575539
0.107634,0.8938906752411552
0.111672,0.8971061093247564
0.113679,0.9003215434083577
0.116189,0.9035369774919589
0.117682,0.9067524115755602
0.119668,0.9099678456591614
0.120178,0.9131832797427627
0.123666,0.916398713826364
0.123709,0.9196141479099652
0.129197,0.9228295819935665
0.131255,0.9260450160771677
0.13369,0.929260450160769
0.136238,0.9324758842443702
0.139216,0.9356913183279715
0.142721,0.9389067524115727
0.145217,0.942122186495174
0.145222,0.9453376205787752
0.146255,0.9485530546623765
0.153721,0.9517684887459777
0.153737,0.954983922829579
0.158765,0.9581993569131803
0.162737,0.9614147909967815
0.177283,0.9646302250803828
0.179771,0.967845659163984
0.18476,0.9710610932475853
0.190303,0.9742765273311865
0.193816,0.9774919614147878
0.197835,0.980707395498389
0.200805,0.9839228295819903
0.229388,0.9871382636655915
0.239879,0.9903536977491928
0.242381,0.9935691318327941
0.265907,0.9967845659163953
0.289934,0.9999999999999966
