#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
5.043159487171359e-06,3.584816457335993e-05
5.148867450137487e-06,3.659955209456278e-05
5.25679112201842e-06,3.736668861342718e-05
5.366976945540476e-06,3.814990421469044e-05
5.479472336900293e-06,3.894953590077854e-05
5.594325706169378e-06,3.976592773702325e-05
5.711586478126423e-06,4.059943099909979e-05
5.831305113526219e-06,4.145040432490532e-05
5.95353313081437e-06,4.231921386810278e-05
6.078323128297237e-06,4.320623345599461e-05
6.205728806776501e-06,4.411184475017205e-05
6.335804992658241e-06,4.503643741071706e-05
6.468607661546321e-06,4.598040926373503e-05
6.604193962330305e-06,4.694416647277322e-05
6.742622241778349e-06,4.792812371290367e-05
6.883952069645496e-06,4.893270434958019e-05
7.028244264308338e-06,4.995834062060389e-05
7.175560918936921e-06,5.100547382175247e-05
7.32596542821523e-06,5.207455449718346e-05
7.479522515621829e-06,5.3166042632391e-05
7.636298261282242e-06,5.428040785271371e-05
7.796360130405221e-06,5.541812962495118e-05
7.959777002314978e-06,5.657969746353242e-05
8.126619200091945e-06,5.776561114123613e-05
8.296958520834915e-06,5.897638090412993e-05
8.470868266557402e-06,6.021252769061736e-05
8.648423275731709e-06,6.147458335603595e-05
8.829699955494083e-06,6.276309090069709e-05
9.014776314524917e-06,6.407860470392102e-05
9.20373199661823e-06,6.542169076229065e-05
9.396648314954691e-06,6.679292693290151e-05
9.593608287093147e-06,6.819290318182958e-05
9.794696670695386e-06,6.962222183803934e-05
1e-05,7.108149785217677e-05
1.020960662306048e-05,7.257135906102441e-05
1.042360673976401e-05,7.409244645739665e-05
1.064209244064725e-05,7.564541446580808e-05
1.086515774652537e-05,7.723093122402602e-05
1.109289864895223e-05,7.88496788699522e-05
1.132541315152813e-05,8.050235383516569e-05
1.156280131207375e-05,8.218966714412801e-05
1.180516528568806e-05,8.391234472027165e-05
1.205260936870841e-05,8.567112769741758e-05
1.230524004359262e-05,8.746677273907544e-05
1.256316602474121e-05,8.930005236340577e-05
1.28264983052806e-05,9.117175527528776e-05
1.309535020482668e-05,9.308268670527031e-05
1.336983741824945e-05,9.503366875596164e-05
1.365007806546014e-05,9.702554075552428e-05
1.393619274224143e-05,9.905915961772038e-05
1.422830457214352e-05,0.000101135400211283
1.452653925946781e-05,0.0001032551557350603
1.483102514336103e-05,0.0001054193381024859
1.514189325304352e-05,0.0001076288783332657
1.545927736419479e-05,0.0001098847269533909
1.578331405652116e-05,0.0001121878544041444
1.61141427725302e-05,0.0001145392514587673
1.645190587753661e-05,0.0001169399296481188
1.679674872092653e-05,0.0001193909216959943
1.714881969870541e-05,0.0001218932819622154
1.750827031735727e-05,0.0001244480868960451
1.787525525904236e-05,0.000127056435498929
1.82499324481615e-05,0.0001297194497962284
1.86324631193156e-05,0.000132438275319835
1.902301188668946e-05,0.0001352140816001102
1.942174681489028e-05,0.0001380480626683722
1.982883949127071e-05,0.0001409414375699303
2.024446509976802e-05,0.0001438954508877766
2.066880249629082e-05,0.0001469113732776028
2.110203428568597e-05,0.000149990502013031
2.154434690031887e-05,0.000153134161543389
2.199593068030075e-05,0.0001563437040625892
2.245697995539772e-05,0.0001596205100897752
2.292769312865649e-05,0.0001629659890622914
2.340827276178294e-05,0.0001663815799414214
2.389892566231053e-05,0.0001698687518300046
2.43998629725955e-05,0.000173429004603487
2.491130026067786e-05,0.0001770638695541837
2.543345761304648e-05,0.0001807749100486422
2.596655972934872e-05,0.0001845637221994378
2.651083601908542e-05,0.0001884319355498487
2.706652070033241e-05,0.0001923812137745173
2.763385290053167e-05,0.0001964132553926579
2.821307675939471e-05,0.0002005297944983608
