#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
0.0009593608287093146,0.01419873614515765
0.0009794696670695387,0.01449418382704537
0.001,0.01479573293818737
0.001020960662306047,0.01510350752808098
0.001042360673976401,0.01541763408555841
0.001064209244064725,0.01573824158322301
0.001086515774652537,0.01606546152254062
0.001109289864895223,0.01639942797958893
0.001132541315152813,0.01674027765146735
0.001156280131207375,0.01708814990336771
0.001180516528568806,0.01744318681630941
0.001205260936870841,0.01780553323553669
0.001230524004359262,0.01817533681958172
0.001256316602474122,0.0185527480899903
0.00128264983052806,0.01893792048171139
0.001309535020482668,0.01933101039414853
0.001336983741824945,0.01973217724287013
0.001365007806546014,0.02014158351197826
0.001393619274224143,0.02055939480712921
0.001422830457214352,0.02098577990920558
0.001452653925946781,0.02142091082863207
0.001483102514336103,0.02186496286032991
0.001514189325304352,0.02231811463930489
0.001545927736419478,0.02278054819685926
0.001578331405652117,0.02325244901742063
0.00161141427725302,0.02373400609597842
0.001645190587753661,0.02422541199611516
0.001679674872092653,0.02472686290862547
0.001714881969870541,0.02523855871070457
0.001750827031735723,0.02576070302569688
0.001787525525904235,0.02629350328338687
0.00182499324481615,0.02683717078081627
0.00186324631193156,0.02739192074360974
0.001902301188668946,0.02795797238778963
0.001942174681489024,0.02853554898205779
0.001982883949127072,0.02912487791052443
0.002024446509976802,0.02972619073585536
0.002066880249629082,0.03033972326281631
0.002110203428568597,0.03096571560218297
0.002154434690031882,0.03160441223498822
0.002199593068030075,0.03225606207707554
0.002245697995539772,0.0329209185439221
0.002292769312865649,0.03359923961569866
0.002340827276178294,0.03429128790252489
0.002389892566231048,0.03499733070988176
0.00243998629725955,0.03571764010413592
0.002491130026067791,0.03645249297813102
0.002543345761304648,0.0372021711167978
0.002596655972934872,0.03796696126273102
0.002651083601908536,0.03874715518167837
0.002706652070033241,0.03954304972788625
0.002763385290053173,0.04035494690923946
0.002821307675939471,0.04118315395213235
0.002880444153396298,0.04202798336600544
0.002940820170587061,0.04288975300747333
0.003002461709085549,0.0437687861439745
0.00306539529505653,0.0446654115168601
0.00312964801067075,0.04557996340384307
0.003195247505759214,0.04651278168071993
0.003262222009711667,0.04746421188227412
0.003330600343624588,0.04843460526226873
0.00340041193270371,0.04942431885242538
0.003471686818926559,0.05043371552028864
0.003544455673970436,0.05146316402586504
0.003618749812411277,0.0525130390769224
0.003694601205199302,0.05358372138283207
0.003772042493417001,0.05467559770682628
0.003851107002325569,0.05578906091654334
0.003931828755705771,0.05692451003272303
0.004014242490499318,0.0580823502759088
0.004098383671757262,0.0592629931110128
0.004184288507901585,0.06046685628958282
0.004271993966306777,0.06169436388961624
0.004361537789208006,0.06294594635274919
0.004452958509942651,0.06422204051864666
0.0045462954695324,0.06552308965641329
0.004641588833612782,0.06684954349283312
0.004738879609717651,0.06820185823724256
0.004838209664925958,0.06958049660283327
0.004939621743878316,0.07098592782416813
0.005043159487171359,0.07241862767069429
0.005148867450137497,0.07387907845602082
0.005256791122018419,0.07536776904272313
0.005366976945540477,0.0768851948424305
0.005479472336900281,0.07843185781093565
0.005594325706169377,0.08000826643806713
0.005711586478126435,0.08161493573204492
0.005831305113526219,0.0832523871980394
0.00595353313081437,0.08492114881063684
0.006078323128297224,0.08662175497990843
0.0062057288067765,0.08835474651076991
0.006335804992658254,0.09012067055530426
0.006468607661546321,0.09192008055771572
0.006604193962330305,0.09375353619156856
0.006742622241778335,0.0956216032889502
0.006883952069645496,0.09752485376119879
0.007028244264308352,0.09946386551080744
0.007175560918936921,0.1014392223341229
0.00732596542821523,0.1034515138144335
0.007479522515621813,0.1055013352050331
0.007636298261282242,0.1075892873018409
0.007796360130405237,0.1097159763051369
0.007959777002314978,0.1118820136699693
0.008126619200091946,0.1140880159447759
0.008296958520834915,0.1163346045977453
0.008470868266557402,0.1186224058304413
0.008648423275731726,0.120952050378198
0.008829699955494083,0.1233241732967774
0.009014776314524917,0.1257394137347817
0.00920373199661823,0.1281984146912898
0.009396648314954691,0.1307018227581856
0.009593608287093146,0.1332502878466334
0.009794696670695385,0.1358444628971401
0.01,0.1384850035726476
0.01020960662306048,0.1411725679340731
0.01042360673976401,0.1439078160977237
0.01064209244064725,0.146691409873992
0.01086515774652537,0.1495240123867331
0.01109289864895223,0.1524062876727296
0.01132541315152813,0.1553389002606256
0.01156280131207375,0.1583225147287249
0.01180516528568806,0.1613577952410353
