#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
0.0007028244264308353,0.002421078086679018
0.0007175560918936921,0.002471762717897286
0.000732596542821523,0.002523507075857467
0.0007479522515621828,0.002576333260738251
0.0007636298261282241,0.002630263831200574
0.0007796360130405237,0.002685321813797326
0.0007959777002314978,0.002741530712571216
0.0008126619200091946,0.002798914518845619
0.0008296958520834915,0.002857497721210911
0.0008470868266557402,0.002917305315710661
0.0008648423275731727,0.002978362816231761
0.0008829699955494083,0.003040696265101284
0.0009014776314524918,0.00310433224389528
0.000920373199661823,0.003169297884462297
0.000939664831495469,0.00323562088016649
0.0009593608287093146,0.003303329497354013
0.0009794696670695387,0.003372452587047214
0.001,0.003443019596870101
0.001020960662306047,0.003515060583210716
0.001042360673976401,0.003588606223623003
0.001064209244064725,0.00366368782947446
0.001086515774652537,0.003740337358842494
0.001109289864895223,0.003818587429665454
0.001132541315152813,0.003898471333151465
0.001156280131207375,0.003980023047451264
0.001180516528568806,0.004063277251598718
0.001205260936870841,0.004148269339724342
0.001230524004359262,0.004235035435547152
0.001256316602474122,0.004323612407147959
0.00128264983052806,0.004414037882032651
0.001309535020482668,0.004506350262486358
0.001336983741824945,0.004600588741227263
0.001365007806546014,0.004696793317363168
0.001393619274224143,0.004795004812657044
0.001422830457214352,0.004895264888106765
0.001452653925946781,0.004997616060844368
0.001483102514336103,0.005102101721360497
0.001514189325304352,0.005208766151059585
0.001545927736419478,0.005317654540151873
0.001578331405652117,0.005428813005887156
0.00161141427725302,0.005542288611136148
0.001645190587753661,0.005658129383326993
0.001679674872092653,0.005776384333739837
0.001714881969870541,0.005897103477168653
0.001750827031735723,0.006020337851953994
0.001787525525904235,0.006146139540393558
0.00182499324481615,0.006274561689537772
0.00186324631193156,0.006405658532374736
0.001902301188668946,0.006539485409412071
0.001942174681489024,0.006676098790661666
0.001982883949127072,0.006815556298034209
0.002024446509976802,0.006957916728148605
0.002066880249629082,0.007103240075564177
0.002110203428568597,0.007251587556441619
0.002154434690031882,0.007403021632639173
0.002199593068030075,0.007557606036250553
0.002245697995539772,0.007715405794591734
0.002292769312865649,0.007876487255642939
0.002340827276178294,0.008040918113952022
0.002389892566231048,0.008208767437007269
0.00243998629725955,0.008380105692085582
0.002491130026067791,0.008555004773581398
0.002543345761304648,0.008733538030826882
0.002596655972934872,0.008915780296405607
0.002651083601908536,0.009101807914969728
0.002706652070033241,0.009291698772566748
0.002763385290053173,0.009485532326481083
0.002821307675939471,0.009683389635599005
0.002880444153396298,0.009885353391303475
0.002940820170587061,0.0100915079489039
0.003002461709085549,0.01030193935960966
0.00306539529505653,0.01051673540305198
0.00312964801067075,0.01073598562036238
0.003195247505759214,0.0109597813478135
0.003262222009711667,0.01118821575102735
0.003330600343624588,0.01142138385976033
0.00340041193270371,0.01165938260326771
