#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
1.205260936870841e-06,1.814786584897199e-06
1.230524004359262e-06,1.852825678327896e-06
1.256316602474121e-06,1.891662094966051e-06
1.28264983052806e-06,1.931312547109876e-06
1.309535020482668e-06,1.971794097221924e-06
1.336983741824945e-06,2.013124165922697e-06
1.365007806546014e-06,2.055320538318917e-06
1.393619274224143e-06,2.098401372885306e-06
1.422830457214352e-06,2.142385208347974e-06
1.452653925946781e-06,2.187290972122113e-06
1.483102514336103e-06,2.2331379883056e-06
1.514189325304352e-06,2.279945986227716e-06
1.545927736419479e-06,2.327735108442752e-06
1.57833140565212e-06,2.376525920055883e-06
1.61141427725302e-06,2.426339416938816e-06
1.645190587753661e-06,2.477197035055667e-06
1.679674872092653e-06,2.529120659899853e-06
1.714881969870541e-06,2.582132635597922e-06
1.750827031735727e-06,2.636255774457474e-06
